SKU-id,Category,name,product-id,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
978,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,2883,55000,0,6,55000,159,FALSE,87
997,Personal Care,Mamaearth Onion Hair Oil,2884,39900,10,6,35900,150,FALSE,150
976,Personal Care,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),2885,55000,0,4,55000,159,FALSE,159
957,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,2886,9900,10,6,8900,250,FALSE,250
913,Personal Care,Oral-B Extra Soft Bristles Sensitive ,2887,9800,0,4,9800,232,FALSE,4
933,Personal Care,Engage M3 Perfume Spray for Men,2888,20000,10,3,18000,120,FALSE,120
926,Personal Care,Mamaearth Deeply Nourishing wash for Babies,2889,19900,0,4,19900,200,FALSE,200
967,Personal Care,Dettol Original Soap (B4G1),2890,26000,5,6,24700,625,FALSE,625
943,Personal Care,Woodward's Gripe Water,2891,7500,0,6,7500,200,FALSE,200
979,Personal Care,"MamyPoko Pants Extra Absorb Diapers, New Born",2892,29900,6,5,27900,28,FALSE,28
995,Personal Care,Johnson's Baby Soap,2893,7000,0,6,7000,100,FALSE,100
937,Personal Care,Engage M4 Perfume Spray For Men,2894,20000,10,6,18000,120,FALSE,120
953,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,2895,6500,10,4,5800,40,FALSE,40
950,Personal Care,Dove Hair Fall Rescue Conditioner,2896,19000,0,4,19000,175,FALSE,175
999,Personal Care,Himalaya Anti Hair Fall Shampoo,2897,13000,12,2,11400,200,FALSE,200
959,Personal Care,Fiama Peach & Avocado Gel Bar,2898,17600,10,3,15800,375,FALSE,375
932,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,2899,12500,0,6,12500,75,FALSE,75
918,Personal Care,Fiama Fresh Hand Wash,2900,15000,6,3,14000,400,FALSE,400
955,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,2901,9900,10,6,8900,250,FALSE,250
907,Personal Care,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),2902,16000,0,5,16000,232,FALSE,4
973,Personal Care,Gillette Mach 3 Turbo Razor,2903,34900,6,5,32500,58,FALSE,1
996,Personal Care,Himalaya Baby Lotion,2904,16500,12,3,14500,200,FALSE,200
966,Personal Care,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,2905,37500,0,1,37500,340,FALSE,180
944,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,2906,24900,6,6,23400,340,FALSE,340
908,Personal Care,Fiama Di Wills Men's Refreshing Pulse Shower Gel,2907,22500,4,3,21400,250,FALSE,250
993,Personal Care,Sebamed Anti - Dandruff Shampoo,2908,60000,10,2,54000,200,FALSE,200
977,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,2909,15000,10,6,13500,250,FALSE,250
997,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",2910,62000,0,6,62000,172,FALSE,172
914,Personal Care,Himalaya Gentle Baby Bath,2911,16500,9,6,15000,200,FALSE,200
948,Personal Care,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",2912,55000,0,4,55000,160,FALSE,159
929,Personal Care,L'Oreal Paris Color Protect Shampoo,2913,28200,0,3,28200,360,FALSE,360
933,Personal Care,Fiama Di Wills Lemongrass & Jojoba Gel Bar,2914,17600,10,6,15800,375,FALSE,375
983,Personal Care,Colgate Plax Peppermint Mouthwash,2915,15000,20,5,12000,250,FALSE,250
971,Personal Care,Dove Daily Shine Conditioner,2916,9000,10,1,8100,80,FALSE,80
996,Personal Care,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,2917,11000,0,6,11000,200,FALSE,200
985,Personal Care,Old Spice Original After Shave Lotion,2918,25000,0,1,25000,150,FALSE,150
973,Personal Care,Dove Hair Fall Rescue Shampoo,2919,13700,10,4,12300,180,FALSE,180
980,Personal Care,Dettol Clinical Strength Hand Sanitizer Liquid,2920,25000,10,6,22500,500,FALSE,500
933,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,2921,39900,20,3,31900,300,FALSE,300
951,Personal Care,Comfy Baby Pants XL 12-17 kg,2922,42900,15,1,36400,24,FALSE,24
992,Personal Care,Dettol Liquid Handwash With Free Liquid,2923,9900,0,6,9900,200,FALSE,200
991,Personal Care,Nivea Body Milk Lotion for Very Dry Skin,2924,39900,20,6,31900,400,FALSE,400
940,Personal Care,Lakme Sun Expert,2925,22500,0,6,22500,60,FALSE,60
955,Personal Care,Head & shoulders Anti Dandruff Shampoo Cool Menthol,2926,17000,0,6,17000,180,FALSE,180
996,Personal Care,Godrej Nupur Henna,2927,7500,0,5,7500,150,FALSE,120
943,Personal Care,Johnson's Baby Lotion,2928,10000,0,4,10000,100,FALSE,100
983,Personal Care,Himalaya Anti Dandruff Shampoo,2929,14000,10,1,12600,200,FALSE,200
922,Personal Care,Maybelline New York Colossal Kajal Super Black,2930,30000,8,3,27500,0,FALSE,0
987,Personal Care,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,2931,9000,10,6,8100,406,FALSE,7
984,Personal Care,Dove Daily Shine Shampoo,2932,64500,5,3,61200,650,FALSE,650
920,Personal Care,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2933,2900,0,5,2900,20,FALSE,20
960,Personal Care,Colgate Sensitive Plus Enamel Toothpaste Tube,2934,14000,0,6,14000,160,FALSE,160
986,Personal Care,Colgate Max Fresh Peppermint Toothpaste ,2935,18200,15,6,15400,300,FALSE,300
985,Personal Care,Pond's Light Moisturiser,2936,30900,10,6,27800,250,FALSE,250
910,Personal Care,Engage Mate For Man Deo Spray,2937,19500,10,5,17400,150,FALSE,150
999,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,2938,12000,0,5,12000,180,FALSE,180
963,Personal Care,Whisper Choice Regular Wing Sanitary Pad,2939,3000,0,2,3000,406,FALSE,7
989,Personal Care,Colgate Slim Soft Charcoal Toothbrush,2940,15000,18,4,12300,232,FALSE,4
945,Personal Care,Fiama Scents Juniper & Geranium Body Wash,2941,19900,6,5,18600,250,FALSE,250
985,Personal Care,Mamaearth Ubtan Body Lotion,2942,39900,15,4,33900,400,FALSE,400
918,Personal Care,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,2943,5500,0,6,5500,10,FALSE,10
943,Personal Care,Himalaya Anti-Hair Fall Shampoo,2944,23000,18,1,18800,400,FALSE,400
933,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,2945,31000,15,6,26300,200,FALSE,200
987,Personal Care,Engage M2 Perfume Spray For Men,2946,20000,10,6,18000,120,FALSE,120
977,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,2947,15000,10,6,13500,250,FALSE,250
939,Personal Care,Mamaearth Ubtan Face Scrub Turmeric & Walnut,2948,34900,10,1,31400,100,FALSE,100
972,Personal Care,Himalaya Purifying Neem Face Wash Tube,2949,27000,15,6,22900,300,FALSE,300
953,Personal Care,Johnson's Baby Top To Toe Bath Body Wash,2950,16500,0,4,16500,210,FALSE,210
971,Personal Care,Gillette Mach 3 Start,2951,24900,0,6,24900,116,FALSE,2
960,Personal Care,Scalpe Pro Anti dandruff Shampoo 100ml,2952,18500,0,2,18500,100,FALSE,100
989,Personal Care,Johnson's Baby Cream,2953,15000,0,6,15000,100,FALSE,100
995,Personal Care,Johnson's Baby Soap,2954,10500,0,6,10500,150,FALSE,150
934,Personal Care,Himalaya Gentle Baby Shampoo,2955,32000,17,6,26500,400,FALSE,400
931,Personal Care,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,2956,55000,0,3,55000,88,FALSE,87
905,Personal Care,Engage Rush Deodorant For Men,2957,19000,11,6,16900,150,FALSE,150
913,Personal Care,Clean & Clear Foaming Face Wash,2958,14000,10,4,12600,100,FALSE,100
997,Personal Care,Dettol Lather Shaving Cream,2959,7500,5,6,7100,78,FALSE,78
938,Personal Care,Gillette Classic Regular Pre Shave Foam,2960,19900,0,4,19900,196,FALSE,196
971,Personal Care,Dove Daily Shine Conditioner,2961,19000,0,6,19000,175,FALSE,180
899,Personal Care,Johnson's Baby Shampoo,2962,18000,0,6,18000,200,FALSE,200
990,Personal Care,Park Avenue Beer Shampoo ,2963,15500,9,4,14000,180,FALSE,180
990,Personal Care,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,2964,12000,6,6,11200,180,FALSE,180
954,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,2965,6500,10,6,5800,40,FALSE,40
917,Personal Care,Sunsilk Stunning Black Shine Shampoo,2966,55500,6,6,52100,650,FALSE,650
966,Personal Care,Dabur Meswak Toothpaste,2967,10000,0,1,10000,200,FALSE,200
999,Personal Care,Patanjali Kesh Kanti Reetha Hair Cleanser,2968,8500,0,5,8500,200,FALSE,200
969,Personal Care,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,2969,18500,8,6,16900,5,FALSE,4
900,Personal Care,Santoor Total Skin Care Soap With Sandal & Turmeric,2970,18000,0,6,18000,600,FALSE,600
960,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",2971,62000,0,1,62000,172,FALSE,172
988,Personal Care,Gillette Pre Shave Foam - Classic Regular Skin,2972,22500,0,6,22500,418,FALSE,418
967,Personal Care,Fiama Di Wills Shower Gel Patchouli & Macadamia,2973,19900,10,6,17900,250,FALSE,250
995,Personal Care,Listerine Fresh Burst Mouthwash,2974,14000,10,4,12600,250,FALSE,250
954,Personal Care,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,2975,29900,17,5,24700,200,FALSE,200
965,Personal Care,Pantene Hair Fall Control Shampoo,2976,24000,7,2,22100,340,FALSE,340
934,Personal Care,Fogg Master - Royal Intense,2977,25000,0,5,25000,120,FALSE,120
933,Personal Care,TRESemme Smooth And Shine Conditioner,2978,22000,0,5,22000,190,FALSE,190
932,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,2979,15500,0,6,15500,870,FALSE,15
980,Personal Care,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",2980,9300,5,6,8800,80,FALSE,80
931,Personal Care,Nivea Soft Moisturizing Cream,2981,31000,12,1,27200,200,FALSE,200
951,Personal Care,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,2982,8500,0,5,8500,200,FALSE,200
979,Personal Care,Neutrogena Deep Clean Foaming Cleanser,2983,13000,11,2,11500,50,FALSE,50
966,Personal Care,Clean & Clear Morning Energy Berry Face Wash,2984,15500,6,6,14500,100,FALSE,100
970,Personal Care,Pampers Premium Care New Baby Pants,2985,32000,0,4,32000,24,FALSE,24
992,Personal Care,Vaseline Intensive Care Aloe Fresh,2986,22500,9,6,20300,200,FALSE,200
919,Personal Care,L'Oreal Paris Dream Lengths Shampoo,2987,14900,0,6,14900,192,FALSE,192
956,Personal Care,Johnson's Baby Oil,2988,11500,0,4,11500,100,FALSE,100
959,Personal Care,Engage Man Rush Deodorant,2989,19500,9,6,17600,150,FALSE,150
999,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,2990,26400,0,6,26400,340,FALSE,340
973,Personal Care,Whisper Daily Liners Clean and Fresh,2991,10500,0,4,10500,1160,FALSE,20
978,Personal Care,Himalaya Men Pimple Clear Neem Face Wash,2992,18000,9,2,16300,100,FALSE,100
957,Personal Care,Pantene Adv Hairfall Solution Conditioner Silky Smooth,2993,19000,0,5,19000,200,FALSE,200
955,Personal Care,Himalaya Prickly Heat Baby Powder,2994,9000,10,6,8100,100,FALSE,100
913,Personal Care,Mamaearth Daily Moisturizing Lotion For Babies,2995,19900,0,6,19900,200,FALSE,200
972,Personal Care,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,2996,17500,0,3,17500,812,FALSE,14
988,Personal Care,Pampers Premium Care Pants - Medium,2997,109900,18,6,89900,54,FALSE,54
963,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,2998,19900,10,6,17900,250,FALSE,250
961,Personal Care,Vaseline Original Skin Protecting Jelly,2999,12500,10,6,11200,100,FALSE,100
913,Personal Care,Clean & Clear Foaming Face Wash,3000,18000,10,6,16200,150,FALSE,150
954,Personal Care,Fiama Lemongrass and Jojoba Shower Gel,3001,22500,20,6,18000,250,FALSE,250
928,Personal Care,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),3002,18000,0,1,18000,174,FALSE,3
995,Personal Care,Listerine Fresh Burst Mouthwash,3003,28500,7,6,26300,500,FALSE,500
961,Personal Care,Veet Full Body Waxing Kit,3004,23500,7,6,21800,1160,FALSE,20
932,Personal Care,Listerine Original Mouthwash,3005,5500,9,6,5000,80,FALSE,80
955,Personal Care,Santoor Almond Soft With Sandal & Almond Milk,3006,18000,0,2,18000,625,FALSE,625
938,Personal Care,Nivea Body Shea Smooth with Shea Butter for Dry Skin,3007,42500,20,5,34000,400,FALSE,9
970,Personal Care,Neutrogena Deep Clean Facial Cleanser,3008,13000,0,4,13000,50,FALSE,50
910,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",3009,55000,0,3,55000,159,FALSE,172
959,Personal Care,Johnson's Baby Powder,3010,23500,0,6,23500,400,FALSE,400
982,Personal Care,Bombay Shaving Company Charcoal Face Wash,3011,24900,0,4,24900,100,FALSE,100
962,Personal Care,Colgate Kids 2+ Years Extra Soft Toothbrush,3012,2000,0,3,2000,58,FALSE,1
988,Personal Care,Veet Hair Removal Cream (Normal Skin),3013,13500,5,6,12800,50,FALSE,50
984,Personal Care,Dove Daily Shine Shampoo,3014,24000,0,4,24000,340,FALSE,340
977,Personal Care,L'Oreal Anti Hair Fall Conditioner,3015,19900,0,6,19900,192,FALSE,192
943,Personal Care,Nivea Body Lotion Aloe Hydration For Normal Skin ,3016,27500,10,6,24700,200,FALSE,200
989,Personal Care,Pampers Pants - Large,3017,154900,45,3,84900,82,FALSE,82
992,Personal Care,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",3018,19500,10,6,17400,150,FALSE,150
996,Personal Care,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,3019,37500,10,6,33400,340,FALSE,340
957,Personal Care,Fem Fairness Natural Gold Skin Bleach,3020,8500,7,4,7900,64,FALSE,64
972,Personal Care,Engage Deo Frost,3021,19500,9,6,17600,150,FALSE,150
905,Personal Care,Stayfree Secure XL Size Sanitary Napkins,3022,11500,0,5,11500,1160,FALSE,20
977,Personal Care,Pampers Pants - Medium,3023,69900,21,1,54900,50,FALSE,50
933,Personal Care,Pampers Active Baby Diapers New Born Extra Small ,3024,109900,22,3,84900,72,FALSE,72
971,Personal Care,"Nivea Creme, All Season Multi-Purpose Cream",3025,17500,9,6,15800,100,FALSE,100
1000,Personal Care,Woodwards Gripe Water ,3026,5000,0,4,5000,130,FALSE,130
912,Personal Care,Clean & Clear Morning Energy Aqua Splash Face Wash,3027,14500,9,5,13100,100,FALSE,100
944,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,3028,55500,6,6,52100,650,FALSE,650
931,Personal Care,Mamaearth Skin Correct Face Serum,3029,59900,15,1,50900,30,FALSE,30
932,Personal Care,Chik Hairfall Prevent Egg Shampoo,3030,17800,0,6,17800,340,FALSE,340
959,Personal Care,Pantene Silky Smooth Care Shampoo,3031,22500,6,3,21000,340,FALSE,340
932,Personal Care,"Garnier Skin Naturals, Micellar Cleansing Water",3032,19900,5,4,18900,125,FALSE,125
928,Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,3033,19900,0,1,19900,150,FALSE,150
913,Personal Care,Pampers All Round Protection Pants - Medium,3034,69900,17,6,57500,50,FALSE,50
984,Personal Care,Set Wet Deodrant Charm Avatar,3035,19900,0,1,19900,150,FALSE,150
999,Personal Care,Nupur Heena Mehandi,3036,19900,0,6,19900,500,FALSE,500
899,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,3037,37500,9,6,33800,340,FALSE,340
984,Personal Care,Gillette Mach 3 Turbo Cartridges,3038,64900,10,6,57800,232,FALSE,4
933,Personal Care,TRESemme Smooth And Shine Conditioner,3039,21000,13,1,18200,190,FALSE,190
990,Personal Care,Bombay Shaving Company Sensitive Cartridges,3040,37500,0,2,37500,116,FALSE,2
996,Personal Care,Himalaya Baby Lotion,3041,30000,12,1,26400,400,FALSE,400
962,Personal Care,Old Spice Lime Lather Shaving Cream,3042,7500,0,6,7500,70,FALSE,70
970,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,3043,14000,10,6,12600,70,FALSE,70
986,Personal Care,Colgate Toothpaste For Kids Motu Oatlu,3044,9300,0,6,9300,80,FALSE,80
942,Personal Care,Pantene Total Damage Care Shampoo,3045,12000,0,6,12000,180,FALSE,180
945,Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,3046,10000,10,6,9000,25,FALSE,25
983,Personal Care,Savlon Moisture Shield Hand Wash,3047,6900,0,5,6900,200,FALSE,200
990,Personal Care,Pampers Active Baby Diapers New Born Extra Small,3048,36000,10,6,32400,24,FALSE,24
983,Personal Care,Himalaya Anti Dandruff Shampoo,3049,26000,18,1,21300,400,FALSE,400
999,Personal Care,Himalaya Anti Hair Fall Shampoo,3050,49000,25,4,36700,700,FALSE,700
956,Personal Care,Johnson's Baby Oil,3051,20000,0,6,20000,200,FALSE,200
941,Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,3052,32500,0,4,32500,400,FALSE,400
905,Personal Care,L'Oreal Paris Dream Lengths Conditioner,3053,19900,0,1,19900,193,FALSE,193
915,Personal Care,Nivea Soft Light Moisturizing Cream,3054,18500,15,6,15700,100,FALSE,100
903,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,3055,55500,0,1,55500,60,FALSE,60
957,Personal Care,Palmolive Feel The Massage Shower Gel,3056,24900,20,6,19900,250,FALSE,250
905,Personal Care,L'Oreal Paris Dream Lengths Conditioner,3057,20900,0,3,20900,193,FALSE,193
957,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,3058,28500,6,6,26600,340,FALSE,340
974,Personal Care,Mamaearth Moisturizing Baby Bath Soap,3059,24900,0,4,24900,150,FALSE,150
932,Personal Care,Listerine Original Mouthwash,3060,15000,10,6,13500,250,FALSE,250
934,Personal Care,Himalaya Gentle Baby Shampoo,3061,17000,14,6,14600,200,FALSE,200
946,Personal Care,Dove Dryness Care Shampoo,3062,26800,5,1,25200,340,FALSE,340
973,Personal Care,Dove Hair Fall Rescue Shampoo,3063,28000,15,6,23600,340,FALSE,340
955,Personal Care,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,3064,29500,9,6,26600,340,FALSE,340
902,Personal Care,Bombay Shaving Company Defender Razor,3065,34500,0,6,34500,58,FALSE,1
976,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",3066,36500,0,1,36500,340,FALSE,340
959,Personal Care,Himalaya Baby Nourishing Massage Oil,3067,20000,20,2,16000,200,FALSE,250
918,Personal Care,Himalaya Baby Powder,3068,23500,20,6,18800,400,FALSE,400
992,Personal Care,Fogg Paradise Fragrant Body Spray For Women ,3069,25000,0,6,25000,150,FALSE,150
932,Personal Care,Revive Revive Liquid,3070,7100,0,6,7100,200,FALSE,200
987,Personal Care,Pantene Hairfall Control Conditioner,3071,19000,6,6,17800,200,FALSE,200
988,Personal Care,Mamaearth Vitamin C Face Toner,3072,39900,0,1,39900,200,FALSE,200
957,Personal Care,Himalaya Diaper Rash Cream,3073,8000,10,2,7200,20,FALSE,20
964,Personal Care,Fogg Royal Fragrance Spray,3074,23000,0,4,23000,150,FALSE,120
911,Personal Care,Dove Pink Rosa Beauty Bathing Bar,3075,24500,9,6,22100,100,FALSE,100
981,Personal Care,Dove Dryness Care Conditioner Frizzy & Dry Hair,3076,9000,6,4,8400,80,FALSE,80
980,Personal Care,Dettol Original Liquid Handwash Refill,3077,10900,3,0,10500,750,TRUE,750
965,Personal Care,Parachute 100% Pure Coconut Oil,3078,12300,0,0,12300,300,TRUE,300
995,Personal Care,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3079,3000,3,0,2900,406,TRUE,7
936,Personal Care,Dabur Gulabari Premium Rose Water,3080,4800,2,0,4700,120,TRUE,120
987,Personal Care,Parachute Advansed Gold Coconut Hair Oil,3081,21500,9,0,19400,400,TRUE,400
910,Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,3082,9000,10,0,8100,150,TRUE,150
925,Personal Care,Godrej No.1 Bathing Soap ?Lime & Aloe Vera,3083,10000,16,0,8400,500,TRUE,100
949,Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,3084,11500,7,0,10600,75,TRUE,75
900,Personal Care,Whisper Bindazzz Nights XL + Sanitary Pad,3085,9000,0,0,9000,406,TRUE,7
971,Personal Care,Whisper Choice Sanitary Pad ,3086,3200,9,0,2900,406,TRUE,7
992,Personal Care,"Godrej No.1 Bathing Soap, Jasmine",3087,8400,0,0,8400,400,TRUE,100
901,Personal Care,Gillette Venus Close & Clean Razor ,3088,24900,7,0,23000,58,TRUE,1
936,Personal Care,Whisper Choice Regular Sanitary Pads,3089,9000,3,0,8700,58,TRUE,20
945,Personal Care,Stayfree Secure Dry Cover Extra Large Sanitary Pad,3090,4200,2,0,4100,406,TRUE,7
998,Personal Care,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,3091,8200,9,0,7400,27,TRUE,27
958,Personal Care,Clean & Clear Morning Energy Lemon Face Wash,3092,14500,9,0,13100,100,TRUE,100
942,Personal Care,Bajaj Almond Drops Hair Oil,3093,6700,10,0,6000,100,TRUE,100
988,Personal Care,Bajaj Almond Drops Hair Oil Bottle,3094,13000,7,0,12000,200,TRUE,200
934,Personal Care,Whisper Bindazzz Night Sanitary Pads XL Plus,3095,18500,0,0,18500,870,TRUE,15
918,Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,3096,11600,0,0,11600,400,TRUE,400
933,Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",3097,39900,7,0,36900,26,TRUE,26
905,Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,3098,16000,35,3,10400,80,FALSE,80
943,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,3099,2500,0,6,2500,50,FALSE,50
989,Paan Corner,Colgate Visible White Toothpaste,3100,11500,10,6,10300,100,FALSE,100
980,Paan Corner,Dettol SKincare Handwash Value Refill,3101,10900,3,6,10500,750,FALSE,750
925,Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,3102,11500,4,6,11000,750,FALSE,500
957,Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,3103,12000,10,6,10800,120,FALSE,120
977,Paan Corner,Lux International Creamy White Soap Bar,3104,3500,2,6,3400,75,FALSE,75
956,Paan Corner,Colgate Herbal Toothpaste,3105,11400,18,2,9300,200,FALSE,200
999,Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,3106,22500,24,6,16900,150,FALSE,150
966,Paan Corner,Dabur Meswak Toothpaste,3107,5800,5,6,5500,100,FALSE,100
917,Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,3108,10100,5,2,9500,150,FALSE,150
911,Paan Corner,Indulekha Bhringa Hair Oil,3109,43200,15,6,36700,100,FALSE,100
986,Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,3110,5000,0,6,5000,58,FALSE,1
970,Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,3111,7500,0,6,7500,125,FALSE,125
992,Paan Corner,Vaseline Skin Protecting Jelly,3112,7900,13,6,6800,50,FALSE,50
976,Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,3113,16600,5,4,15700,375,FALSE,375
916,Paan Corner,Dettol Intense Cool Soap (B4G1),3114,26000,5,6,24700,625,FALSE,625
1000,Paan Corner,Livon Anti-Frizz Serum,3115,25000,10,3,22500,100,FALSE,100
981,Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3116,3000,3,3,2900,100,FALSE,125
977,Paan Corner,Lux International Creamy White Soap Bar,3117,7000,10,6,6300,125,FALSE,125
1000,Paan Corner,Godrej Nupur ?100% Pure Henna (Mehendi),3118,1000,0,6,1000,18,FALSE,18
905,Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,3119,21300,10,6,19000,110,FALSE,110
902,Paan Corner,Set Wet Style Vertical Hold Hair Gel,3120,5000,10,4,4500,50,FALSE,50
956,Paan Corner,"Godrej Expert Rich Cr?e, Natural Black",3121,3000,0,6,3000,20,FALSE,20
948,Paan Corner,Nycil Germ Expert Cool Herbal Talc,3122,13000,8,1,11900,150,FALSE,200
956,Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,3123,3000,0,6,3000,20,FALSE,20
982,Paan Corner,Veet Sensitive Skin Hair Removal Cream,3124,13500,5,6,12800,50,FALSE,50
910,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,3125,5000,2,1,4900,80,FALSE,80
913,Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,3126,19900,6,5,18600,375,FALSE,375
997,Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,3127,8800,6,6,8200,290,FALSE,5
910,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,3128,16000,10,4,14400,300,FALSE,300
988,Paan Corner,"Godrej Expert Rich Cr?e, Dark Brown",3129,3000,0,4,3000,20,FALSE,20
910,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,3130,18500,15,3,15700,100,FALSE,100
982,Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,3131,29000,10,6,26100,625,FALSE,625
959,Paan Corner,Gillette Sensitive Shaving Foam,3132,22500,6,4,21000,418,FALSE,418
973,Paan Corner,Dove Hair Fall Rescue Shampoo,3133,15000,6,5,14100,180,FALSE,180
945,Paan Corner,Gillette Mach 3 Mens Razor Blades,3134,49900,7,4,46000,232,FALSE,4
975,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,3135,19900,20,2,15900,250,FALSE,250
982,Paan Corner,Godrej Protekt Germ Fighter Handwash,3136,9900,0,6,9900,750,FALSE,750
904,Paan Corner,Dettol Hand Sanitizer,3137,10000,5,6,9500,200,FALSE,200
928,Paan Corner,Dabur Amla Hair Oil,3138,8800,0,2,8800,180,FALSE,180
983,Paan Corner,Dettol Original Liquid Handwash,3139,8900,4,6,8500,200,FALSE,200
967,Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,3140,19900,0,6,19900,192,FALSE,180
996,Paan Corner,Patanjali Saundarya Aloe Vera Gel,3141,9000,0,5,9000,150,FALSE,150
1000,Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,3142,19500,10,4,17400,180,FALSE,180
996,Paan Corner,Clean & Clear Pimple Clearing Face Wash,3143,13000,10,2,11700,80,FALSE,80
983,Paan Corner,Himalaya Anti Dandruff Shampoo,3144,14000,8,2,12800,200,FALSE,200
929,Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3145,3000,3,6,2900,406,FALSE,7
983,Paan Corner,Savlon Moisture Shield Hand Wash,3146,9900,4,6,9500,750,FALSE,750
936,Paan Corner,Dove Intense Repair Conditioner,3147,19000,14,6,16200,175,FALSE,80
